,Unnamed: 0,title,description,url,index
732,148.0,India dazzle in super over to inflict first defeat of 2022 on Australia’s women,<ul><li>Australia 187-1; India 187-5; India win super over by four runs</li><li>Ghosh and Mandhana smash home side to thrilling victory</li></ul>Australia’s all-conquering women’s team finally lost an international but it took a dazzling super over by India’s…,https://www.theguardian.com/sport/2022/dec/11/india-australia-womens-second-t20-cricket-international-match-report,732
733,149.0,"Pakistan v England: third Test, day two – live","<ul><li>Updates from the second day of play in Karachi</li><li>And you can email Taha or tweet @tahahash</li></ul>Ollie Pope and Ben Duckett are out there, and Mohammad Wasim has the ball. Now, look, I don’t want people to leave me here. But there’s some madn…",https://www.theguardian.com/sport/live/2022/dec/18/pakistan-v-england-third-test-day-two-live,733
734,150.0,David Warner withdraws bid to have lifetime captaincy ban revoked,"In a lengthy Instagram post, Warner claimed the review panel wanted to ‘conduct a public trial of me and what occurred during the third Test’<ul><li>Get our morning and afternoon news emails, free app or daily news podcast</li></ul>David Warner will withdraw …",https://www.theguardian.com/sport/2022/dec/07/david-warner-withdraws-bid-to-have-lifetime-captaincy-ban-revoked,734
735,151.0,England make short work of remaining run chase to sweep Pakistan series,"<ul><li>Third Test, day four: Pakistan 304 & 216; England 354 & 170-2</li><li>England win by eight wickets and claim 3-0 series victory</li></ul>As the Barmy Army trumpeter in the stands pootled out Ghost Town in tribute to the late Terry Hall, England wrappe…",https://www.theguardian.com/sport/2022/dec/20/pakistan-v-england-third-test-day-four-report,735
736,152.0,Ben Stokes aims for Pakistan clean sweep and ponders Rehan Ahmed debut,<ul><li>England have rare opportunity to win away Test series 3-0</li><li>Teenage leg-spinner could become youngest England player</li></ul>Ben Stokes has challenged his England players to turn their tour of Pakistan into a historic clean sweep as he and Bren…,https://www.theguardian.com/sport/2022/dec/15/ben-stokes-pakistan-clean-sweep-rehan-ahmed-england-debut-cricket,736
737,153.0,Warner had no choice but to abandon leadership bid: players union chief - Reuters.com,"Australia batsman David Warner was left with no choice but to abandon the bid to have his leadership ban overturned due to problems with the review process, players union chief Todd Greenberg said on Friday.",https://www.reuters.com/lifestyle/sports/warner-had-no-choice-abandon-leadership-bid-players-union-chief-2022-12-09/,737
738,154.0,England's Livingstone out of Pakistan tour with knee injury - Reuters,"England's Liam Livingstone has been ruled out of the remainder of their Pakistan tour after the all-rounder suffered a knee injury in his debut test in Rawalpindi, the team said on Monday.",https://www.reuters.com/lifestyle/sports/englands-livingstone-out-pakistan-tour-with-knee-injury-2022-12-05/,738
739,155.0,"The Cricket: Black Music in Evolution, 1968-69","During the 1960s Black Arts Movement, Amiri Baraka, AB Spellman and Larry Neal’s experimental music magazine, The Cricket, covered poetry, reviews and politics across four issues, canonizing and empowering Black artists while also embarking on their own radic…",http://coolhunting.com/buy/the-cricket-black-music-in-evolution-1968-69/,739
740,156.0,David Warner’s manager claims players given permission to ball-tamper in 2016,"<ul><li>‘They were told to do it,’ manager James Erskine claims</li><li>Warner withdraws bid to have his captaincy ban revoked</li></ul>David Warner’s manager has sensationally claimed players were given permission to tamper with the ball by unnamed officials…",https://www.theguardian.com/sport/2022/dec/08/david-warners-manager-says-players-given-permission-in-2016-to-tamper-with-the-ball,740
741,157.0,Australian allrounder Cameron Green makes Indian Premier League history with $3.15M deal,"<ul><li>The 23-year-old is most expensive Australian in IPL history</li><li>Green joins Mumbai Indians after fierce bidding war</li></ul>Australian allrounder Cameron Green has made history at the Indian Premier League auction overnight, landing a deal with t…",https://www.theguardian.com/sport/2022/dec/24/cameron-green-makes-indian-premier-league-history-with-315m-deal,741
742,158.0,England’s bowlers have cast a spell in Pakistan without a magician | Tim de Lisle,"Only one other side has taken all 60 wickets in a three-Test series in Pakistan –and Sri Lanka had Muttiah MuralitharanWhen cricket lovers discuss this new England, they rave about the batting. So fearless! Five an over! All day long! Sometimes even seven! An…",https://www.theguardian.com/sport/blog/2022/dec/20/england-bowlers-cast-spell-pakistan-without-magician-cricket,742
743,159.0,‘He knew what he had to do’: Harry Brook’s long road to England success | Tanya Aldred,"England’s batting star has come a long way from Ilkley grammar and comparisons with another Yorkshireman are hard to avoidMartin Speight was coaching in the indoor sports hall when his phone pinged. It was a message from Harry Brook, fed up after his dismissa…",https://www.theguardian.com/sport/2022/dec/22/the-rise-and-rise-of-harry-brook-england-cricket,743
744,160.0,Yorkshire agree to release Gary Ballance from contract with club,<ul><li>Former England batsman cannot play for another county in 2023</li><li>‘The most important thing for him is to get better and play again’</li></ul>Yorkshire have agreed to release Gary Ballance from his contract with the club.The former England batsman…,https://www.theguardian.com/sport/2022/dec/08/yorkshire-agree-to-release-gary-ballance-from-contract-with-club-cricket,744
745,161.0,Beth Mooney’s brilliant blitz guides Australia to T20 win over India,"<ul><li>1st T20: Australia, 173-1, beat India, 172-5, by nine wickets</li><li>Opener scores 89 from 57 balls to take tourists to victory</li></ul>Beth Mooney demonstrated once again why she is perhaps the best T20 batter in women’s cricket, elegantly guiding …",https://www.theguardian.com/sport/2022/dec/09/beth-mooney-australia-india-womens-t20-international-cricket-match-report,745
746,162.0,Duckett and Livingstone step up as England bring Bazball to Pakistan | Ali Martin,First Test series hosted by Pakistan against England for 17 years has generated goodwill over tourists’ bold approachBen Stokes is an England captain keen to do things differently. It includes showing his hand early and in the case of the historic series open…,https://www.theguardian.com/sport/2022/nov/29/cricket-england-pakistan-preview-duckett-livingstone-stokes,746
747,163.0,Gilbert Jessop’s record stands test of time but England likely to surpass feat | Andy Bull,"Fastest Test century by Englishman set 120 years ago but hell for leather cricket by batters suggests it will finally be beatenEngland were 48 for five when Gilbert Jessop got to the middle, 215 runs behind. The pitch was tricky, soft, and pitted from where t…",https://www.theguardian.com/sport/blog/2022/dec/07/gilbert-jessops-record-stands-test-of-time-but-new-england-likely-to-surpass-feat,747
748,164.0,Sophie Ecclestone spins into record books as England beat West Indies again,"<ul><li>Bowler takes international wicket tally to 56 this year</li><li>England take 4-0 T20 series lead with 49-run win in Bardbados</li></ul>England took their T20 success on tour in the West Indies to four from four on Sunday, winning the second-last game …",https://www.theguardian.com/sport/2022/dec/19/england-west-indies-women-fourth-t20-report,748
749,165.0,"Australia v South Africa: second Test, day two – live","<ul><li>Updates as the three-Test series continues at the MCG</li><li>Start time in Melbourne is 10:30am/11:30pm GMT</li><li>Any thoughts? Email Geoff or tweet @GeoffLemonSport</li></ul>If you would like to know what happened yesterday, here is this helpful m…",https://www.theguardian.com/sport/live/2022/dec/27/australia-v-south-africa-second-test-day-two-live,749
750,166.0,England take 2-0 series lead over West Indies with win in second T20,<ul><li>England 141-6; West Indies 125-8 | England win by 16 runs</li><li>Sophia Dunkley (43) and Maia Bouchier (24) put on strong stand</li></ul>England eclipsed the West Indies by 16 runs to go 2-0 up in their five-match T20I series in Barbados. The tourist…,https://www.theguardian.com/sport/2022/dec/15/england-take-2-0-series-lead-over-west-indies-with-win-in-second-t20,750
751,167.0,Pakistan openers fight back in first Test in response to England’s mammoth 657,"<ul><li>England 657; Pakistan 181-0</li><li>Hosts remain 476 runs behind at end of day two</li></ul>Friday at the Rawalpindi Cricket Stadium was a stirring experience for all but those foolish enough to be bowlers in these parts. After lunchtime prayers, the …",https://www.theguardian.com/sport/2022/dec/02/pakistan-openers-fight-back-in-first-test-in-response-to-englands-mammoth-657,751
752,168.0,Four horses rescued from an icy pond,"Four horse siblings—Apollo, Tilly, Sergeant, and Cricket—fell into a pond last week In Kalispell, Montana, that looked frozen solid but wasn't. The poor horses were submerged up to their necks and struggling to climb out of the 10-foot-deep pond, to no avail.…",https://boingboing.net/2022/12/17/four-horses-rescued-from-an-icy-pond.html,752
753,169.0,Exhausted Warner retires on 200 in magical 100th test - Reuters,"Short of runs and under pressure, David Warner entered the Boxing Day test against South Africa issuing a reminder to the doubters never to underestimate the fight of a ""housing commission boy"" living the dream.",https://www.reuters.com/lifestyle/sports/exhausted-warner-retires-200-magical-100th-test-2022-12-27/,753
754,170.0,"The Spin | Leaking luggage, Minder and a £1,000 bonus: memories of touring Pakistan",A Test series in Pakistan is always eye-opening. I’ve been on three of the past four tours so I’m ready for the odd surpriseEngland are due on Thursday morning to embark upon their fifth Test series in Pakistan in the past four decades – assuming that they ca…,https://www.theguardian.com/sport/2022/nov/30/the-spin-cricket-memories-of-touring-pakistan-vic-marks,754
755,171.0,"The Spin | The stirring arrival of Rehan Ahmed, England’s shining new spin talent","The 18-year-old’s debut in Karachi was fairytale stuff, but patience will be the key if he is to realise his full potentialAs Rehan Ahmed walked off the field with a beaming smile, the spinner’s habit kicked in. With his teammates applauding in the distance, …",https://www.theguardian.com/sport/2022/dec/21/cricket-rehan-ahmed-england-shining-new-spin-talent,755
756,172.0,"Funding cuts mean BBC can’t compete with Netflix, says watchdog","BBC technology lagging behind rivals owing to strong competition for staff and years of funding cutsThe BBC is struggling to compete with Netflix because it cannot afford the salaries of tech workers required to create online services, according to the UK’s p…",https://www.theguardian.com/media/2022/dec/14/funding-cuts-mean-bbc-cant-compete-with-netflix-says-watchdog,756
757,173.0,"Australia v South Africa: first Test, day one – live",<ul><li>Updates as the three-Test cricket series begins at the Gabba</li><li>Start time in Brisbane is 10:20am/11:20am AEDT/12:20am GMT</li><li>Any thoughts? Email Geoff or tweet @GeoffLemonSport</li></ul>As expected. South Africa go with the keeper at six an…,https://www.theguardian.com/sport/live/2022/dec/17/australia-vs-south-africa-cricket-live-updates-score-first-test-day-one-latest-scores-aus-v-sa,757
758,174.0,The Spin | Ben Stokes’s all-conquering captaincy marks daring England win a true great,"Rawalpindi stands out due to the captain’s utter confidence in both the ballsy plan and his team’s ability to carry it outJoel Wilson knew it was over. You could tell from the way he pointed his finger, almost directly at Naseem Shah: so decisive, so cinemati…",https://www.theguardian.com/sport/2022/dec/07/ben-stokess-all-conquering-captaincy-marks-daring-england-win-a-true-great,758
759,175.0,David Warner remains Australia’s best option ahead of his 100th Test | Geoff Lemon,"The opening bat has not set the world alight with his recent form but he still deserves to reach the milestone on Boxing DaySeeing a player’s 100th Test match is a rare thing. Not as rare as it once was, with most of the 72 on the list beginning their careers…",https://www.theguardian.com/sport/2022/dec/21/enduring-david-warner-remains-australias-best-option-ahead-of-his-100th-test-and-beyond,759
760,176.0,Fielding used to bore cricketers. Now it’s an athletic spectacle,"What was once seen as a necessary evil, or even ungentlemanly, is now an opportunity for super-fit players to shineBy James Wallace for Wisden Cricket MonthlyRob Key has dedicated his life to cricket. The current managing director of the men’s game in England…",https://www.theguardian.com/sport/2022/dec/01/fielding-bore-cricketers-athletic-spectacle-wisden,760
761,177.0,England’s rapid new style has Pakistan scrambling for a response,"The home side’s wicketkeeper, Mohammad Rizwan, marvelled at the pace of England’s batting and admitted his teammates cannot change overnightAn England team batting like they are in something of a rush was hit by an immediate delay when travelling from Rawalpi…",https://www.theguardian.com/sport/2022/dec/06/englands-rapid-new-style-has-pakistan-scrambling-for-a-response,761
762,178.0,‘The fear of failure isn’t there’: Stokes thrilled by England’s 3-0 win in Pakistan,<ul><li>Captain says players excelling with pressure off</li><li>Clean sweep in Pakistan ‘something to be really proud of’</li></ul>Ben Stokes believes removing the fear of failure has been behind England’s remarkable turnaround in Test cricket and a year tha…,https://www.theguardian.com/sport/2022/dec/20/the-fear-of-failure-isnt-there-ben-stokes-thrilled-by-special-series-victory-england-cricket,762
763,179.0,"Pakistan v England: third Test, day one – live","<ul><li>Updates from the first day’s play in Karachi</li><li>Get in touch: contact Tanya by email or on Twitter</li></ul>Good morning from the Baltic UK. But scrap the weather, who is this coming over the hill? It’s Rehan Ahmed, in a Test cap, England’s young…",https://www.theguardian.com/sport/live/2022/dec/17/pakistan-v-england-third-test-day-one-live,763
764,180.0,Old firm of Labuschagne and Smith put Australia in control against West Indies,"<ul><li>Hosts reach 293-2 on day one of the first Test in Perth</li><li>Queenslander takes command with unbeaten 154 </li></ul>After all of the short-form mayhem, the gentle rhythms of Test cricket returned. It also returned to Perth after a pandemic-enforced…",https://www.theguardian.com/sport/2022/nov/30/old-firm-of-labuschagne-and-smith-put-australia-in-control-against-west-indies,764
765,181.0,‘Some others might try it’: Trescothick on England’s aggressive trendsetters,"Batting coach believes Ben Stokes and co are pioneering a ‘different style’ that opposition teams will soon try to imitateFor England’s elite batting coach, the Test team’s new all-out attack mindset has its drawbacks. While previous incumbents could be forgi…",https://www.theguardian.com/sport/2022/dec/08/marcus-trescothick-england-ben-stokes-pakistan-cricket,765
766,182.0,Anderson suggests England’s aggression can pose Australia problems in Ashes,<ul><li>‘I’m sure they’ll try to come back just as hard as they can’</li><li>Anderson sits out third Test in Pakistan with series won</li></ul>Jimmy Anderson fancies England’s new buccaneering approach under Ben Stokes and Brendon McCullum may force Australia…,https://www.theguardian.com/sport/2022/dec/16/jimmy-anderson-suggests-england-aggression-can-pose-australia-problems-ashes-cricket,766
767,183.0,Sam Curran becomes most expensive player in IPL history in £1.85m deal,"<ul><li>Star of England’s World Cup success joins Punjab Kings</li><li>Harry Brook picks up £1.3m deal, while Joe Root goes unsold </li></ul>Sam Curran became the most expensive player in IPL history on Friday with Punjab Kings agreeing to pay £1.85m for the …",https://www.theguardian.com/sport/2022/dec/23/sam-curran-becomes-most-expensive-player-in-ipl-history-in-185m-deal,767
768,184.0,‘We know what we’ve achieved’: Stokes lauds England’s series win in Pakistan,"<ul><li>England take unassailable 2-0 lead after 26-run victory</li><li>‘It’s a very special thing in English cricket to come here and win’</li></ul>Ben Stokes was in no doubt about the magnitude of England’s latest mind-boggling achievement after a tense, st…",https://www.theguardian.com/sport/2022/dec/12/we-know-what-weve-achieved-stokes-lauds-englands-series-win-in-pakistan,768
769,185.0,"Freddie Flintoff ‘lucky to be alive’ after Top Gear crash, says son",Former England cricketer still in hospital after high-speed crash while filming latest series of BBC showAndrew “Freddie” Flintoff’s son has said his father was “lucky to be alive” following a car crash during the filming the latest series of the BBC’s Top Ge…,https://www.theguardian.com/sport/2022/dec/14/freddie-flintoff-lucky-to-be-alive-after-top-gear-crash-says-son,769
770,186.0,"Freddie Flintoff recovering after Top Gear crash, says Piers Morgan","Friend and fellow broadcaster says former England cricketer will be OK after ‘pretty serious crash’Andrew “Freddie” Flintoff is recovering from an accident while filming for Top Gear, according to his friend and fellow broadcaster Piers Morgan.The former Engl…",https://www.theguardian.com/sport/2022/dec/14/freddie-flintoff-recovering-after-top-gear-crash-says-piers-morgan,770
771,187.0,History-maker Rehan Ahmed calls England debut the ‘best day of my life’,<ul><li>18-year-old becomes England’s youngest men’s Test cricketer</li><li>Leg-spinner overcomes nervous start to claim two key wickets</li></ul>Rehan Ahmed wore a smile as wide as the Arabian Sea as he walked off the pitch in Karachi and declared it “the be…,https://www.theguardian.com/sport/2022/dec/17/history-maker-rehan-ahmed-calls-england-debut-the-best-day-of-my-life,771
772,188.0,"Australia v South Africa: second Test, day one – live",<ul><li>Updates as the three-Test series continues at the MCG</li><li>Start time in Melbourne is 10:30am/11:30pm GMT</li><li>Any thoughts? Email Geoff or tweet @GeoffLemonSport</li></ul>And why not a potentially soon-to-be-redundant argument for David Warner …,https://www.theguardian.com/sport/live/2022/dec/26/australia-vs-south-africa-cricket-live-updates-score-second-test-boxing-day-one-latest-scores-aus-v-sa,772
773,189.0,"Pakistan's Naseem, Hasan in line to return against New Zealand - Reuters",Pakistan's Naseem Shah has recovered from a shoulder issue and is ready to return to the side for their two-test home series against New Zealand but fellow quicks Shaheen Afridi and Haris Rauf remain sidelined with injuries.,https://www.reuters.com/lifestyle/sports/pakistans-naseem-hasan-line-return-against-new-zealand-2022-12-22/,773
774,190.0,Air pollution blights India's teeming capital | The Wider Image | Reuters - The Wider Image,"A smoky haze hangs over India's northern plains and its capital, New Delhi, every year as winter sets in, raising fears for the health of many millions of people as authorities order fixes that do little to clear the air.",https://widerimage.reuters.com/story/air-pollution-blights-indias-teeming-capital,774
775,191.0,India tax panel may not reach consensus on taxing online gaming - source - Reuters,"A panel of Indian state finance ministers has yet to submit its report on taxation of the booming online gaming sector that is crucial to a final decision on how the levies should be imposed, a senior government official said on Monday.",https://www.reuters.com/technology/india-tax-panel-may-not-reach-consensus-taxing-online-gaming-source-2022-12-05/,775
776,192.0,England's Stokes to donate match fees from Pakistan series to flood victims - Reuters,"England captain Ben Stokes will donate his match fees from their three-test series against hosts Pakistan to help the victims of devastating floods in the country, the 31-year-old said in a statement on Monday.",https://www.reuters.com/lifestyle/sports/englands-stokes-donate-match-fees-pakistan-series-flood-victims-2022-11-28/,776
777,193.0,Australia's Warner defiant ahead of 100th test - Reuters,"Ahead of his 100th test for Australia in a Boxing Day match against South Africa in Melbourne, David Warner vowed to keep fighting despite having his back ""up against the wall"" after his recent struggles in the longest format.",https://www.reuters.com/lifestyle/sports/australias-warner-defiant-ahead-100th-test-2022-12-24/,777
778,194.0,Jofra Archer named in England squad for ODI series in South Africa,<ul><li>Seamer in line for first England appearance since March 2021</li><li>Brook gets first ODI call-up and Duckett handed recall</li></ul>Jofra Archer is set for a first England appearance since March 2021 after being named in the squad for the forthcoming…,https://www.theguardian.com/sport/2022/dec/22/jofra-archer-named-in-england-cricket-squad-for-odi-series-in-south-africa,778
779,195.0,England win third T20 to claim touring series against West Indies,<ul><li>England 157-6; West Indies 140-8 | England win by 17 runs</li><li>Captain Heather Knight scores quickfire 43 off 27 balls </li></ul>England have added a T20 series victory to go with their ODI sweep after defeating the West Indies by 17 runs in Bridge…,https://www.theguardian.com/sport/2022/dec/18/england-win-third-t20-to-claim-touring-series-against-west-indies,779
780,196.0,"England recall Broad, Potts and Stone for New Zealand Test series","<ul><li>Seam trio return for two-Test serires with Mark Wood rested</li><li>Dan Lawrence recalled for first time since West Indies series </li></ul>England have bolstered their seam attack with recalls for Stuart Broad, Matthew Potts and Olly Stone for Februa…",https://www.theguardian.com/sport/2022/dec/23/england-recall-broad-potts-and-stone-for-new-zealand-test-series-cricket,780
781,197.0,The 50 best TV shows of 2022 – 50 to 41,"The great telly countdown begins with a stunning western, an impeccably honest love story and remarkable true-crime acting<ul><li>More on the best culture of 2022</li></ul> Continue reading...",https://www.theguardian.com/tv-and-radio/2022/dec/02/the-50-best-tv-shows-of-2022,781
782,198.0,"Jeetan Patel: ‘The way we operate now, I’d love to play for England’","Spin coach believes the tourists have the players – Jacks, Livingstone and Leach – who can take the game to PakistanAs the England coach with a specialism in spin bowling, Jeetan Patel could have been forgiven for assessing his charges for the Pakistan series…",https://www.theguardian.com/sport/2022/nov/27/jeetan-patel-the-way-we-operate-now-id-love-to-play-for-england,782
783,199.0,"Guillermo del Toro's 'Pinocchio' Is About Life, Death and Mussolini - CNET","Using stop-motion animation, the director of Pan's Labyrinth delivers a visually dazzling -- and decidedly grownup -- take on the wooden puppet come to life.",https://www.cnet.com/culture/entertainment/guillermo-del-toros-pinocchio-is-about-life-death-and-mussolini/,783
784,0.0,Women's basketball: ‘I’ve been spat at in the face for the colour of my skin’,Sarah Chan has overcome racism and violence to become the first woman to manage African scouting for an NBA team.,https://www.bbc.co.uk/news/world-africa-63841874,784
785,1.0,Exclusive: NBA-China's NBA viewership approaching pre-ban levels - source - Reuters,"Basketball fans in China are watching NBA games at levels close to where they were before Chinese state broadcaster CCTV took the league off the air for 18 months following a 2019 rift, a source familiar with the league's viewership data told Reuters.",https://www.reuters.com/lifestyle/sports/nba-chinas-nba-viewership-approaching-pre-ban-levels-source-2022-12-08/,785
786,2.0,PlayStation brings its eSports tournaments to PS5 with easy to join events,"Sony's PlayStation Tournaments are finally available to play on PS5, and the biggest upgrade may simply be the greater chance of joining an event. The eSports-for-everyone feature now centers around shorter tourneys at regular intervals — it should be easier …",https://www.engadget.com/playstation-tournaments-ps5-205445616.html,786
787,3.0,"NBA roundup: Lakers rally, but Sixers win in OT - Reuters","Joel Embiid scored 38 points and grabbed 12 rebounds, De'Anthony Melton posted career highs with 33 points, eight 3-pointers and seven steals and the host Philadelphia 76ers defeated the Los Angeles Lakers 133-122 in overtime.",https://www.reuters.com/lifestyle/sports/nba-roundup-lakers-rally-sixers-win-ot-2022-12-10/,787
788,4.0,NBA roundup: Warriors blitz Celtics in Finals rematch - Reuters,"The Golden State Warriors picked up where they left off in June, riding Stephen Curry's long-range shooting and a defense that frustrated Boston Celtics star Jayson Tatum for a 123-107 victory Saturday night in a rematch of the NBA Finals in San Francisco.",https://www.reuters.com/lifestyle/sports/nba-roundup-warriors-blitz-celtics-finals-rematch-2022-12-11/,788
789,5.0,NBA roundup: Jazz top Warriors on last-second dunk - Reuters,"Rookie Simone Fontecchio made a last-second, game-winning dunk just after Malik Beasley hit a 3-pointer as the Utah Jazz scored five points in the final 7.8 seconds to earn an improbable 124-123 victory over the Golden State Warriors on Wednesday in Salt Lake…",https://www.reuters.com/lifestyle/sports/nba-roundup-jazz-top-warriors-last-second-dunk-2022-12-08/,789
790,6.0,NBA roundup: Jayson Tatum (41) leads Celtics past Bucks - Reuters,"Jayson Tatum posted his fifth straight 30-point game, leading the Boston Celtics with 41 en route to a 139-118 Christmas Day win over the visiting Milwaukee Bucks on Sunday night.",https://www.reuters.com/lifestyle/sports/nba-roundup-jayson-tatum-41-leads-celtics-past-bucks-2022-12-26/,790
791,7.0,NBA roundup: Rockets outlast Sixers in double OT - Reuters.com,Jalen Green and Kevin Porter Jr. combined for 51 points as the Houston Rockets extended their homecourt winning streak to three games with a 132-123 double-overtime victory over the Philadelphia 76ers on Monday.,https://www.reuters.com/lifestyle/sports/nba-roundup-rockets-outlast-sixers-double-ot-2022-12-06/,791
792,8.0,NBA roundup: Celtics edge Lakers in OT thriller - Reuters,Jayson Tatum scored 44 points and Jaylen Brown added 25 points and 15 rebounds as the visiting Boston Celtics ended a rare losing skid with a 122-118 overtime victory over the Los Angeles Lakers on Tuesday.,https://www.reuters.com/lifestyle/sports/nba-roundup-celtics-edge-lakers-ot-thriller-2022-12-14/,792
793,9.0,NBA roundup: Pascal Siakam (52) powers Raptors past Knicks - Reuters,"Pascal Siakam scored a career-high 52 points Wednesday night and sank the go-ahead free throw with 2:01 left for the visiting Toronto Raptors, who snapped a six-game losing streak and ended the New York Knicks' winning streak with a 113-106 victory.",https://www.reuters.com/lifestyle/sports/nba-roundup-pascal-siakam-52-powers-raptors-past-knicks-2022-12-22/,793
794,10.0,"NBA roundup: Luka Doncic, Mavericks slip by Warriors - Reuters.com",Luka Doncic won a scoring duel over Stephen Curry and the Dallas Mavericks snapped a four-game losing streak with a 116-113 victory over the visiting Golden State Warriors on Tuesday night in a rematch of last year's Western Conference finals.,https://www.reuters.com/lifestyle/sports/nba-roundup-luka-doncic-mavericks-slip-by-warriors-2022-11-30/,794
795,11.0,NBA roundup: Nuggets stun Blazers with last-second trey - Reuters,Jamal Murray drained a 3-pointer with 0.9 seconds remaining to lift the Denver Nuggets to a 121-120 victory over the host Portland Trail Blazers on Thursday night.,https://www.reuters.com/lifestyle/sports/nba-roundup-nuggets-stun-blazers-with-last-second-trey-2022-12-09/,795
796,12.0,NBA roundup: Nets sink Cavs for 9th straight win - Reuters.com,Kyrie Irving scored 15 of his 32 points in the fourth quarter as the Brooklyn Nets survived a shaky finish and extended their winning streak to a season-high nine games with a 125-117 victory over the host Cleveland Cavaliers on Monday night.,https://www.reuters.com/lifestyle/sports/nba-roundup-nets-sink-cavs-9th-straight-win-2022-12-27/,796
797,13.0,Amar'e Stoudemire arrested on domestic violence battery charge - Reuters,Six-time NBA All-Star Amar'e Stoudemire was arrested Saturday night in Miami and charged with a misdemeanor count of domestic violence battery after allegedly hitting his daughter.,https://www.reuters.com/lifestyle/sports/amare-stoudemire-arrested-domestic-violence-battery-charge-2022-12-18/,797
798,14.0,Billionaire Ishbia to buy Suns for $4 billion - ESPN - Reuters,"Billionaire Mat Ishbia will buy the National Basketball Association's (NBA) Phoenix Suns and women's team the Phoenix Mercury for $4 billion, ESPN reported on Tuesday.",https://www.reuters.com/lifestyle/sports/billionaire-ishbia-buy-suns-4-billion-espn-2022-12-20/,798
799,15.0,Nike Cuts Ties With Controversial Nets Guard Kyrie Irving,"The company confirmed that the NBA star ""is no longer a Nike athlete.""",https://www.entrepreneur.com/business-news/nike-cuts-ties-with-controversial-nets-guard-kyrie-irving/440459,799
800,16.0,Apple releases iOS 16.2 with always-on display changes and tighter security,"Apple is finishing 2022 by releasing major software updates for its devices. The upgrades are headlined by iOS 16.2, which should be particularly useful for the security-conscious. The new version adds an Advanced Data Protection option that brings end-to-end…",https://www.engadget.com/apple-ios-16-2-available-180625523.html,800
801,17.0,"RJ Barrett and Jalen Brunson on partnering with American Express and NBA 2K on a 2K23 'Lab,' acclimating to New York, and the Knicks' path in the East","New York Knicks guards RJ Barrett and Jalen Brunson spoke to Insider about their participation in an ""American Express x NBA 2K23 Lab"" activation.",https://www.businessinsider.com/rj-barrett-jalen-brunson-interview-amex-nba-2k-knicks-2022-12,801
802,18.0,NBA roundup: Ivica Zubac's historic night helps Clippers down Pacers - Reuters,"Ivica Zubac scored 31 points and grabbed 29 rebounds, the most for a Clipper in a single game in more than 34 years, as host Los Angeles cruised past the Indiana Pacers 114-100 on Sunday.",https://www.reuters.com/lifestyle/sports/nba-roundup-ivica-zubacs-historic-night-helps-clippers-down-pacers-2022-11-28/,802
803,19.0,NBA roundup: Stephen Curry injured in Warriors' loss to Pacers - Reuters,"Tyrese Haliburton rebounded from a poor performance with a team-high 29 points and the Indiana Pacers used a 47-point, second-quarter explosion and a Stephen Curry injury to keep the visiting Golden State Warriors at arm's length in the second half for a 125-…",https://www.reuters.com/lifestyle/sports/nba-roundup-stephen-curry-injured-warriors-loss-pacers-2022-12-15/,803
804,20.0,NBA roundup: Anthony Davis erupts for 55 points in Lakers' win - Reuters,"Anthony Davis erupted for a season-high 55 points, four shy of his career high, and recorded his 10th consecutive double-double with 17 rebounds as the Los Angeles Lakers raced to a big lead then held off the host Washington Wizards, 130-119, on Sunday.",https://www.reuters.com/lifestyle/sports/nba-roundup-anthony-davis-erupts-55-points-lakers-win-2022-12-05/,804
805,21.0,NBA roundup: Devin Booker erupts for 58 in Suns' comeback win - Reuters,Devin Booker scored a season-high 58 points and Chris Paul canned a crucial 3-pointer late as the Phoenix Suns rallied from 24 points down in the third quarter to outlast the visiting New Orleans Pelicans 118-114 on Saturday.,https://www.reuters.com/lifestyle/sports/nba-roundup-devin-booker-erupts-58-suns-comeback-win-2022-12-18/,805
806,22.0,Confidence doesn’t help win the lottery,"It doesn’t matter how sure you are that this is a winning ticket, the ticket doesn’t care. And there are lots of lotteries in our lives. I was talking to a fifteen-year old the other day. He’s decided to devote the next decade of his life to getting drafted t…",https://seths.blog/2022/12/confidence-doesnt-help-win-the-lottery/,806
807,23.0,The suspended owner of the Phoenix Suns and Mercury sells them to Mat Ishbia for $4B,"The mortgage executive has agreed to buy a majority stake in the NBA and WNBA teams from Robert Sarver, who is serving a one-year ban from suspension after a report on his toxic behavior.",https://www.npr.org/2022/12/21/1144634790/the-suspended-owner-of-the-phoenix-suns-and-mercury-sells-them-to-mat-ishbia-for,807
808,24.0,Doncic's historic triple-double helps Mavs to improbable win over ... - Reuters,"Luka Doncic became the first player in NBA history to record 60 points, 20 rebounds and 10 assists in a game as he guided the Dallas Mavericks to an improbable comeback win in overtime against the New York Knicks on Tuesday.",https://www.reuters.com/lifestyle/sports/doncics-historic-triple-double-helps-mavs-improbable-win-over-knicks-2022-12-28/,808
809,25.0,The Shaq docuseries edges from fascinating to frustrating,"HBO’s four-hour series on the legendary basketball player has moments of insight but feeds into a trend of turning every sports figure into a cultural iconShaq, the new HBO docuseries on the NBA giant, takes its oddest turn when former Los Angeles Lakers athl…",https://www.theguardian.com/tv-and-radio/2022/nov/30/shaq-docuseries-hbo-fascinating-to-frustrating,809
